timestamp,production_type_name,production_value
2024-10-14 22:00:00,Hydro pumped storage consumption,-567.4
2024-10-14 22:15:00,Hydro pumped storage consumption,-445.8
2024-10-14 22:00:00,Cross border electricity trading,8756.9
2024-10-14 22:15:00,Cross border electricity trading,8801.1
2024-10-14 22:00:00,Hydro Run-of-River,2703.4
2024-10-14 22:15:00,Hydro Run-of-River,2695.6
2024-10-14 22:00:00,Biomass,4769.3
2024-10-14 22:15:00,Biomass,4749.8
2024-10-14 22:00:00,Fossil brown coal / lignite,11770.3
2024-10-14 22:15:00,Fossil brown coal / lignite,11650.0
2024-10-14 22:00:00,Fossil hard coal,5344.6
2024-10-14 22:15:00,Fossil hard coal,5228.6
2024-10-14 22:00:00,Fossil oil,237.3
2024-10-14 22:15:00,Fossil oil,237.3
2024-10-14 22:00:00,Fossil gas,4961.0
2024-10-14 22:15:00,Fossil gas,4592.5
2024-10-14 22:00:00,Geothermal,15.4
2024-10-14 22:15:00,Geothermal,15.4
2024-10-14 22:00:00,Hydro water reservoir,363.4
2024-10-14 22:15:00,Hydro water reservoir,260.9
2024-10-14 22:00:00,Hydro pumped storage,507.4
2024-10-14 22:15:00,Hydro pumped storage,389.5
2024-10-14 22:00:00,Others,183.8
2024-10-14 22:15:00,Others,183.8
2024-10-14 22:00:00,Waste,1206.2
2024-10-14 22:15:00,Waste,1210.6
2024-10-14 22:00:00,Wind offshore,523.5
2024-10-14 22:15:00,Wind offshore,546.1
2024-10-14 22:00:00,Wind onshore,2593.5
2024-10-14 22:15:00,Wind onshore,2636.7
2024-10-14 22:00:00,Solar,0.0
2024-10-14 22:15:00,Solar,0.0
2024-10-14 22:00:00,Load,45868.8
2024-10-14 22:15:00,Load,45220.4
2024-10-14 22:00:00,Residual load,42751.8
2024-10-14 22:15:00,Residual load,42037.7
2024-10-14 22:00:00,Renewable share of generation,32.8
2024-10-14 22:15:00,Renewable share of generation,33.4
2024-10-14 22:00:00,Renewable share of load,25.2
2024-10-14 22:15:00,Renewable share of load,25.4
2024-10-14 22:15:00,Hydro pumped storage consumption,-445.8
2024-10-14 22:30:00,Hydro pumped storage consumption,-218.1
2024-10-14 22:15:00,Cross border electricity trading,8801.1
2024-10-14 22:30:00,Cross border electricity trading,9203.8
2024-10-14 22:15:00,Hydro Run-of-River,2695.6
2024-10-14 22:30:00,Hydro Run-of-River,2696.3
2024-10-14 22:15:00,Biomass,4749.8
2024-10-14 22:30:00,Biomass,4728.4
2024-10-14 22:15:00,Fossil brown coal / lignite,11650.0
2024-10-14 22:30:00,Fossil brown coal / lignite,11675.9
2024-10-14 22:15:00,Fossil hard coal,5228.6
2024-10-14 22:30:00,Fossil hard coal,5154.0
2024-10-14 22:15:00,Fossil oil,237.3
2024-10-14 22:30:00,Fossil oil,237.3
2024-10-14 22:15:00,Fossil gas,4592.5
2024-10-14 22:30:00,Fossil gas,4433.1
2024-10-14 22:15:00,Geothermal,15.4
2024-10-14 22:30:00,Geothermal,15.4
2024-10-14 22:15:00,Hydro water reservoir,260.9
2024-10-14 22:30:00,Hydro water reservoir,121.7
2024-10-14 22:15:00,Hydro pumped storage,389.5
2024-10-14 22:30:00,Hydro pumped storage,153.9
2024-10-14 22:15:00,Others,183.8
2024-10-14 22:30:00,Others,183.8
2024-10-14 22:15:00,Waste,1210.6
2024-10-14 22:30:00,Waste,1208.9
2024-10-14 22:15:00,Wind offshore,546.1
2024-10-14 22:30:00,Wind offshore,586.6
2024-10-14 22:15:00,Wind onshore,2636.7
2024-10-14 22:30:00,Wind onshore,2659.5
2024-10-14 22:15:00,Solar,0.0
2024-10-14 22:30:00,Solar,0.0
2024-10-14 22:15:00,Load,45220.4
2024-10-14 22:30:00,Load,44786.7
2024-10-14 22:15:00,Residual load,42037.7
2024-10-14 22:30:00,Residual load,41540.7
2024-10-14 22:15:00,Renewable share of generation,33.4
2024-10-14 22:30:00,Renewable share of generation,33.6
2024-10-14 22:15:00,Renewable share of load,25.4
2024-10-14 22:30:00,Renewable share of load,25.4
2024-10-14 22:30:00,Hydro pumped storage consumption,-218.1
2024-10-14 22:45:00,Hydro pumped storage consumption,-496.5
2024-10-14 22:30:00,Cross border electricity trading,9203.8
2024-10-14 22:45:00,Cross border electricity trading,9305.5
2024-10-14 22:30:00,Hydro Run-of-River,2696.3
2024-10-14 22:45:00,Hydro Run-of-River,2694.4
2024-10-14 22:30:00,Biomass,4728.4
2024-10-14 22:45:00,Biomass,4725.7
2024-10-14 22:30:00,Fossil brown coal / lignite,11675.9
2024-10-14 22:45:00,Fossil brown coal / lignite,11739.1
2024-10-14 22:30:00,Fossil hard coal,5154.0
2024-10-14 22:45:00,Fossil hard coal,5032.9
2024-10-14 22:30:00,Fossil oil,237.3
2024-10-14 22:45:00,Fossil oil,237.3
2024-10-14 22:30:00,Fossil gas,4433.1
2024-10-14 22:45:00,Fossil gas,4362.1
2024-10-14 22:30:00,Geothermal,15.4
2024-10-14 22:45:00,Geothermal,15.4
2024-10-14 22:30:00,Hydro water reservoir,121.7
2024-10-14 22:45:00,Hydro water reservoir,84.5
2024-10-14 22:30:00,Hydro pumped storage,153.9
2024-10-14 22:45:00,Hydro pumped storage,136.8
2024-10-14 22:30:00,Others,183.8
2024-10-14 22:45:00,Others,183.8
2024-10-14 22:30:00,Waste,1208.9
2024-10-14 22:45:00,Waste,1210.2
2024-10-14 22:30:00,Wind offshore,586.6
2024-10-14 22:45:00,Wind offshore,590.5
2024-10-14 22:30:00,Wind onshore,2659.5
2024-10-14 22:45:00,Wind onshore,2660.9
2024-10-14 22:30:00,Solar,0.0
2024-10-14 22:45:00,Solar,0.0
2024-10-14 22:30:00,Load,44786.7
2024-10-14 22:45:00,Load,44480.5
2024-10-14 22:30:00,Residual load,41540.7
2024-10-14 22:45:00,Residual load,41229.1
2024-10-14 22:30:00,Renewable share of generation,33.6
2024-10-14 22:45:00,Renewable share of generation,33.7
2024-10-14 22:30:00,Renewable share of load,25.4
2024-10-14 22:45:00,Renewable share of load,25.5
2024-10-14 22:45:00,Hydro pumped storage consumption,-496.5
2024-10-14 23:00:00,Hydro pumped storage consumption,-1123.6
2024-10-14 22:45:00,Cross border electricity trading,9305.5
2024-10-14 23:00:00,Cross border electricity trading,8940.2
2024-10-14 22:45:00,Hydro Run-of-River,2694.4
2024-10-14 23:00:00,Hydro Run-of-River,2693.5
2024-10-14 22:45:00,Biomass,4725.7
2024-10-14 23:00:00,Biomass,4724.9
2024-10-14 22:45:00,Fossil brown coal / lignite,11739.1
2024-10-14 23:00:00,Fossil brown coal / lignite,11924.9
2024-10-14 22:45:00,Fossil hard coal,5032.9
2024-10-14 23:00:00,Fossil hard coal,4928.8
2024-10-14 22:45:00,Fossil oil,237.3
2024-10-14 23:00:00,Fossil oil,237.3
2024-10-14 22:45:00,Fossil gas,4362.1
2024-10-14 23:00:00,Fossil gas,4326.9
2024-10-14 22:45:00,Geothermal,15.4
2024-10-14 23:00:00,Geothermal,15.4
2024-10-14 22:45:00,Hydro water reservoir,84.5
2024-10-14 23:00:00,Hydro water reservoir,150.8
2024-10-14 22:45:00,Hydro pumped storage,136.8
2024-10-14 23:00:00,Hydro pumped storage,370.5
2024-10-14 22:45:00,Others,183.8
2024-10-14 23:00:00,Others,181.0
2024-10-14 22:45:00,Waste,1210.2
2024-10-14 23:00:00,Waste,1207.2
2024-10-14 22:45:00,Wind offshore,590.5
2024-10-14 23:00:00,Wind offshore,508.8
2024-10-14 22:45:00,Wind onshore,2660.9
2024-10-14 23:00:00,Wind onshore,2695.8
2024-10-14 22:45:00,Solar,0.0
2024-10-14 23:00:00,Solar,0.0
2024-10-14 22:45:00,Load,44480.5
2024-10-14 23:00:00,Load,43599.6
2024-10-14 22:45:00,Residual load,41229.1
2024-10-14 23:00:00,Residual load,40395.0
2024-10-14 22:45:00,Renewable share of generation,33.7
2024-10-14 23:00:00,Renewable share of generation,33.4
2024-10-14 22:45:00,Renewable share of load,25.5
2024-10-14 23:00:00,Renewable share of load,26.1
2024-10-14 23:00:00,Hydro pumped storage consumption,-1123.6
2024-10-14 23:15:00,Hydro pumped storage consumption,-949.4
2024-10-14 23:00:00,Cross border electricity trading,8940.2
2024-10-14 23:15:00,Cross border electricity trading,9018.6
2024-10-14 23:00:00,Hydro Run-of-River,2693.5
2024-10-14 23:15:00,Hydro Run-of-River,2692.8
2024-10-14 23:00:00,Biomass,4724.9
2024-10-14 23:15:00,Biomass,4717.8
2024-10-14 23:00:00,Fossil brown coal / lignite,11924.9
2024-10-14 23:15:00,Fossil brown coal / lignite,12079.5
2024-10-14 23:00:00,Fossil hard coal,4928.8
2024-10-14 23:15:00,Fossil hard coal,4803.7
2024-10-14 23:00:00,Fossil oil,237.3
2024-10-14 23:15:00,Fossil oil,237.3
2024-10-14 23:00:00,Fossil gas,4326.9
2024-10-14 23:15:00,Fossil gas,4222.4
2024-10-14 23:00:00,Geothermal,15.4
2024-10-14 23:15:00,Geothermal,15.4
2024-10-14 23:00:00,Hydro water reservoir,150.8
2024-10-14 23:15:00,Hydro water reservoir,101.1
2024-10-14 23:00:00,Hydro pumped storage,370.5
2024-10-14 23:15:00,Hydro pumped storage,161.0
2024-10-14 23:00:00,Others,181.0
2024-10-14 23:15:00,Others,179.7
2024-10-14 23:00:00,Waste,1207.2
2024-10-14 23:15:00,Waste,1210.3
2024-10-14 23:00:00,Wind offshore,508.8
2024-10-14 23:15:00,Wind offshore,570.7
2024-10-14 23:00:00,Wind onshore,2695.8
2024-10-14 23:15:00,Wind onshore,2669.0
2024-10-14 23:00:00,Solar,0.0
2024-10-14 23:15:00,Solar,0.0
2024-10-14 23:00:00,Load,43599.6
2024-10-14 23:15:00,Load,43613.0
2024-10-14 23:00:00,Residual load,40395.0
2024-10-14 23:15:00,Residual load,40373.3
2024-10-14 23:00:00,Renewable share of generation,33.4
2024-10-14 23:15:00,Renewable share of generation,33.7
2024-10-14 23:00:00,Renewable share of load,26.1
2024-10-14 23:15:00,Renewable share of load,26.0
2024-10-14 23:15:00,Hydro pumped storage consumption,-949.4
2024-10-14 23:30:00,Hydro pumped storage consumption,-1715.8
2024-10-14 23:15:00,Cross border electricity trading,9018.6
2024-10-14 23:30:00,Cross border electricity trading,9128.9
2024-10-14 23:15:00,Hydro Run-of-River,2692.8
2024-10-14 23:30:00,Hydro Run-of-River,2691.3
2024-10-14 23:15:00,Biomass,4717.8
2024-10-14 23:30:00,Biomass,4728.0
2024-10-14 23:15:00,Fossil brown coal / lignite,12079.5
2024-10-14 23:30:00,Fossil brown coal / lignite,12128.7
2024-10-14 23:15:00,Fossil hard coal,4803.7
2024-10-14 23:30:00,Fossil hard coal,4818.8
2024-10-14 23:15:00,Fossil oil,237.3
2024-10-14 23:30:00,Fossil oil,237.3
2024-10-14 23:15:00,Fossil gas,4222.4
2024-10-14 23:30:00,Fossil gas,4213.0
2024-10-14 23:15:00,Geothermal,15.4
2024-10-14 23:30:00,Geothermal,15.4
2024-10-14 23:15:00,Hydro water reservoir,101.1
2024-10-14 23:30:00,Hydro water reservoir,103.0
2024-10-14 23:15:00,Hydro pumped storage,161.0
2024-10-14 23:30:00,Hydro pumped storage,149.0
2024-10-14 23:15:00,Others,179.7
2024-10-14 23:30:00,Others,179.7
2024-10-14 23:15:00,Waste,1210.3
2024-10-14 23:30:00,Waste,1199.7
2024-10-14 23:15:00,Wind offshore,570.7
2024-10-14 23:30:00,Wind offshore,710.9
2024-10-14 23:15:00,Wind onshore,2669.0
2024-10-14 23:30:00,Wind onshore,2628.1
2024-10-14 23:15:00,Solar,0.0
2024-10-14 23:30:00,Solar,0.0
2024-10-14 23:15:00,Load,43613.0
2024-10-14 23:30:00,Load,43390.7
2024-10-14 23:15:00,Residual load,40373.3
2024-10-14 23:30:00,Residual load,40051.8
2024-10-14 23:15:00,Renewable share of generation,33.7
2024-10-14 23:30:00,Renewable share of generation,33.9
2024-10-14 23:15:00,Renewable share of load,26.0
2024-10-14 23:30:00,Renewable share of load,26.4
2024-10-14 23:30:00,Hydro pumped storage consumption,-1715.8
2024-10-14 23:45:00,Hydro pumped storage consumption,-1842.3
2024-10-14 23:30:00,Cross border electricity trading,9128.9
2024-10-14 23:45:00,Cross border electricity trading,9165.7
2024-10-14 23:30:00,Hydro Run-of-River,2691.3
2024-10-14 23:45:00,Hydro Run-of-River,2691.7
2024-10-14 23:30:00,Biomass,4728.0
2024-10-14 23:45:00,Biomass,4743.6
2024-10-14 23:30:00,Fossil brown coal / lignite,12128.7
2024-10-14 23:45:00,Fossil brown coal / lignite,12212.6
2024-10-14 23:30:00,Fossil hard coal,4818.8
2024-10-14 23:45:00,Fossil hard coal,4732.5
2024-10-14 23:30:00,Fossil oil,237.3
2024-10-14 23:45:00,Fossil oil,237.3
2024-10-14 23:30:00,Fossil gas,4213.0
2024-10-14 23:45:00,Fossil gas,4211.4
2024-10-14 23:30:00,Geothermal,15.4
2024-10-14 23:45:00,Geothermal,15.4
2024-10-14 23:30:00,Hydro water reservoir,103.0
2024-10-14 23:45:00,Hydro water reservoir,69.1
2024-10-14 23:30:00,Hydro pumped storage,149.0
2024-10-14 23:45:00,Hydro pumped storage,77.0
2024-10-14 23:30:00,Others,179.7
2024-10-14 23:45:00,Others,179.7
2024-10-14 23:30:00,Waste,1199.7
2024-10-14 23:45:00,Waste,1203.4
2024-10-14 23:30:00,Wind offshore,710.9
2024-10-14 23:45:00,Wind offshore,763.5
2024-10-14 23:30:00,Wind onshore,2628.1
2024-10-14 23:45:00,Wind onshore,2632.7
2024-10-14 23:30:00,Solar,0.0
2024-10-14 23:45:00,Solar,0.0
2024-10-14 23:30:00,Load,43390.7
2024-10-14 23:45:00,Load,43147.7
2024-10-14 23:30:00,Residual load,40051.8
2024-10-14 23:45:00,Residual load,39751.5
2024-10-14 23:30:00,Renewable share of generation,33.9
2024-10-14 23:45:00,Renewable share of generation,34.0
2024-10-14 23:30:00,Renewable share of load,26.4
2024-10-14 23:45:00,Renewable share of load,26.6
2024-10-14 23:45:00,Hydro pumped storage consumption,-1842.3
2024-10-15 00:00:00,Hydro pumped storage consumption,-2200.3
2024-10-14 23:45:00,Cross border electricity trading,9165.7
2024-10-15 00:00:00,Cross border electricity trading,9447.4
2024-10-14 23:45:00,Hydro Run-of-River,2691.7
2024-10-15 00:00:00,Hydro Run-of-River,2691.1
2024-10-14 23:45:00,Biomass,4743.6
2024-10-15 00:00:00,Biomass,4760.9
2024-10-14 23:45:00,Fossil brown coal / lignite,12212.6
2024-10-15 00:00:00,Fossil brown coal / lignite,12266.5
2024-10-14 23:45:00,Fossil hard coal,4732.5
2024-10-15 00:00:00,Fossil hard coal,4576.4
2024-10-14 23:45:00,Fossil oil,237.3
2024-10-15 00:00:00,Fossil oil,237.3
2024-10-14 23:45:00,Fossil gas,4211.4
2024-10-15 00:00:00,Fossil gas,4209.2
2024-10-14 23:45:00,Geothermal,15.4
2024-10-15 00:00:00,Geothermal,15.4
2024-10-14 23:45:00,Hydro water reservoir,69.1
2024-10-15 00:00:00,Hydro water reservoir,81.9
2024-10-14 23:45:00,Hydro pumped storage,77.0
2024-10-15 00:00:00,Hydro pumped storage,125.4
2024-10-14 23:45:00,Others,179.7
2024-10-15 00:00:00,Others,179.7
2024-10-14 23:45:00,Waste,1203.4
2024-10-15 00:00:00,Waste,1202.1
2024-10-14 23:45:00,Wind offshore,763.5
2024-10-15 00:00:00,Wind offshore,829.0
2024-10-14 23:45:00,Wind onshore,2632.7
2024-10-15 00:00:00,Wind onshore,2668.9
2024-10-14 23:45:00,Solar,0.0
2024-10-15 00:00:00,Solar,0.0
2024-10-14 23:45:00,Load,43147.7
2024-10-15 00:00:00,Load,42791.0
2024-10-14 23:45:00,Residual load,39751.5
2024-10-15 00:00:00,Residual load,39293.0
2024-10-14 23:45:00,Renewable share of generation,34.0
2024-10-15 00:00:00,Renewable share of generation,34.3
2024-10-14 23:45:00,Renewable share of load,26.6
2024-10-15 00:00:00,Renewable share of load,27.1
2024-10-15 00:00:00,Hydro pumped storage consumption,-2200.3
2024-10-15 00:15:00,Hydro pumped storage consumption,-2472.0
2024-10-15 00:00:00,Cross border electricity trading,9447.4
2024-10-15 00:15:00,Cross border electricity trading,9425.5
2024-10-15 00:00:00,Hydro Run-of-River,2691.1
2024-10-15 00:15:00,Hydro Run-of-River,2690.2
2024-10-15 00:00:00,Biomass,4760.9
2024-10-15 00:15:00,Biomass,4763.0
2024-10-15 00:00:00,Fossil brown coal / lignite,12266.5
2024-10-15 00:15:00,Fossil brown coal / lignite,12233.2
2024-10-15 00:00:00,Fossil hard coal,4576.4
2024-10-15 00:15:00,Fossil hard coal,4325.5
2024-10-15 00:00:00,Fossil oil,237.3
2024-10-15 00:15:00,Fossil oil,237.3
2024-10-15 00:00:00,Fossil gas,4209.2
2024-10-15 00:15:00,Fossil gas,4209.5
2024-10-15 00:00:00,Geothermal,15.4
2024-10-15 00:15:00,Geothermal,15.4
2024-10-15 00:00:00,Hydro water reservoir,81.9
2024-10-15 00:15:00,Hydro water reservoir,87.0
2024-10-15 00:00:00,Hydro pumped storage,125.4
2024-10-15 00:15:00,Hydro pumped storage,126.9
2024-10-15 00:00:00,Others,179.7
2024-10-15 00:15:00,Others,179.8
2024-10-15 00:00:00,Waste,1202.1
2024-10-15 00:15:00,Waste,1202.0
2024-10-15 00:00:00,Wind offshore,829.0
2024-10-15 00:15:00,Wind offshore,872.6
2024-10-15 00:00:00,Wind onshore,2668.9
2024-10-15 00:15:00,Wind onshore,2726.0
2024-10-15 00:00:00,Solar,0.0
2024-10-15 00:15:00,Solar,0.0
2024-10-15 00:00:00,Load,42791.0
2024-10-15 00:15:00,Load,42536.8
2024-10-15 00:00:00,Residual load,39293.0
2024-10-15 00:15:00,Residual load,38938.2
2024-10-15 00:00:00,Renewable share of generation,34.3
2024-10-15 00:15:00,Renewable share of generation,34.8
2024-10-15 00:00:00,Renewable share of load,27.1
2024-10-15 00:15:00,Renewable share of load,27.6
2024-10-15 00:15:00,Hydro pumped storage consumption,-2472.0
2024-10-15 00:30:00,Hydro pumped storage consumption,-2763.5
2024-10-15 00:15:00,Cross border electricity trading,9425.5
2024-10-15 00:30:00,Cross border electricity trading,9435.8
2024-10-15 00:15:00,Hydro Run-of-River,2690.2
2024-10-15 00:30:00,Hydro Run-of-River,2690.8
2024-10-15 00:15:00,Biomass,4763.0
2024-10-15 00:30:00,Biomass,4773.2
2024-10-15 00:15:00,Fossil brown coal / lignite,12233.2
2024-10-15 00:30:00,Fossil brown coal / lignite,12286.4
2024-10-15 00:15:00,Fossil hard coal,4325.5
2024-10-15 00:30:00,Fossil hard coal,4235.2
2024-10-15 00:15:00,Fossil oil,237.3
2024-10-15 00:30:00,Fossil oil,237.3
2024-10-15 00:15:00,Fossil gas,4209.5
2024-10-15 00:30:00,Fossil gas,4193.4
2024-10-15 00:15:00,Geothermal,15.4
2024-10-15 00:30:00,Geothermal,15.4
2024-10-15 00:15:00,Hydro water reservoir,87.0
2024-10-15 00:30:00,Hydro water reservoir,93.8
2024-10-15 00:15:00,Hydro pumped storage,126.9
2024-10-15 00:30:00,Hydro pumped storage,195.0
2024-10-15 00:15:00,Others,179.8
2024-10-15 00:30:00,Others,179.7
2024-10-15 00:15:00,Waste,1202.0
2024-10-15 00:30:00,Waste,1203.0
2024-10-15 00:15:00,Wind offshore,872.6
2024-10-15 00:30:00,Wind offshore,800.7
2024-10-15 00:15:00,Wind onshore,2726.0
2024-10-15 00:30:00,Wind onshore,2823.9
2024-10-15 00:15:00,Solar,0.0
2024-10-15 00:30:00,Solar,0.0
2024-10-15 00:15:00,Load,42536.8
2024-10-15 00:30:00,Load,42440.5
2024-10-15 00:15:00,Residual load,38938.2
2024-10-15 00:30:00,Residual load,38815.9
2024-10-15 00:15:00,Renewable share of generation,34.8
2024-10-15 00:30:00,Renewable share of generation,34.9
2024-10-15 00:15:00,Renewable share of load,27.6
2024-10-15 00:30:00,Renewable share of load,27.7
2024-10-15 00:30:00,Hydro pumped storage consumption,-2763.5
2024-10-15 00:45:00,Hydro pumped storage consumption,-2827.9
2024-10-15 00:30:00,Cross border electricity trading,9435.8
2024-10-15 00:45:00,Cross border electricity trading,9467.3
2024-10-15 00:30:00,Hydro Run-of-River,2690.8
2024-10-15 00:45:00,Hydro Run-of-River,2693.0
2024-10-15 00:30:00,Biomass,4773.2
2024-10-15 00:45:00,Biomass,4794.1
2024-10-15 00:30:00,Fossil brown coal / lignite,12286.4
2024-10-15 00:45:00,Fossil brown coal / lignite,12329.5
2024-10-15 00:30:00,Fossil hard coal,4235.2
2024-10-15 00:45:00,Fossil hard coal,4181.4
2024-10-15 00:30:00,Fossil oil,237.3
2024-10-15 00:45:00,Fossil oil,237.3
2024-10-15 00:30:00,Fossil gas,4193.4
2024-10-15 00:45:00,Fossil gas,4168.5
2024-10-15 00:30:00,Geothermal,15.4
2024-10-15 00:45:00,Geothermal,15.4
2024-10-15 00:30:00,Hydro water reservoir,93.8
2024-10-15 00:45:00,Hydro water reservoir,110.5
2024-10-15 00:30:00,Hydro pumped storage,195.0
2024-10-15 00:45:00,Hydro pumped storage,234.3
2024-10-15 00:30:00,Others,179.7
2024-10-15 00:45:00,Others,179.8
2024-10-15 00:30:00,Waste,1203.0
2024-10-15 00:45:00,Waste,1206.0
2024-10-15 00:30:00,Wind offshore,800.7
2024-10-15 00:45:00,Wind offshore,744.5
2024-10-15 00:30:00,Wind onshore,2823.9
2024-10-15 00:45:00,Wind onshore,2936.6
2024-10-15 00:30:00,Solar,0.0
2024-10-15 00:45:00,Solar,0.0
2024-10-15 00:30:00,Load,42440.5
2024-10-15 00:45:00,Load,42539.6
2024-10-15 00:30:00,Residual load,38815.9
2024-10-15 00:45:00,Residual load,38858.4
2024-10-15 00:30:00,Renewable share of generation,34.9
2024-10-15 00:45:00,Renewable share of generation,35.1
2024-10-15 00:30:00,Renewable share of load,27.7
2024-10-15 00:45:00,Renewable share of load,27.9
2024-10-15 00:45:00,Hydro pumped storage consumption,-2827.9
2024-10-15 01:00:00,Hydro pumped storage consumption,-2721.0
2024-10-15 00:45:00,Cross border electricity trading,9467.3
2024-10-15 01:00:00,Cross border electricity trading,10086.4
2024-10-15 00:45:00,Hydro Run-of-River,2693.0
2024-10-15 01:00:00,Hydro Run-of-River,2690.5
2024-10-15 00:45:00,Biomass,4794.1
2024-10-15 01:00:00,Biomass,4810.8
2024-10-15 00:45:00,Fossil brown coal / lignite,12329.5
2024-10-15 01:00:00,Fossil brown coal / lignite,12167.3
2024-10-15 00:45:00,Fossil hard coal,4181.4
2024-10-15 01:00:00,Fossil hard coal,4068.2
2024-10-15 00:45:00,Fossil oil,237.3
2024-10-15 01:00:00,Fossil oil,237.3
2024-10-15 00:45:00,Fossil gas,4168.5
2024-10-15 01:00:00,Fossil gas,4126.1
2024-10-15 00:45:00,Geothermal,15.4
2024-10-15 01:00:00,Geothermal,15.4
2024-10-15 00:45:00,Hydro water reservoir,110.5
2024-10-15 01:00:00,Hydro water reservoir,105.2
2024-10-15 00:45:00,Hydro pumped storage,234.3
2024-10-15 01:00:00,Hydro pumped storage,162.2
2024-10-15 00:45:00,Others,179.8
2024-10-15 01:00:00,Others,179.7
2024-10-15 00:45:00,Waste,1206.0
2024-10-15 01:00:00,Waste,1200.4
2024-10-15 00:45:00,Wind offshore,744.5
2024-10-15 01:00:00,Wind offshore,681.9
2024-10-15 00:45:00,Wind onshore,2936.6
2024-10-15 01:00:00,Wind onshore,2989.8
2024-10-15 00:45:00,Solar,0.0
2024-10-15 01:00:00,Solar,0.0
2024-10-15 00:45:00,Load,42539.6
2024-10-15 01:00:00,Load,42816.3
2024-10-15 00:45:00,Residual load,38858.4
2024-10-15 01:00:00,Residual load,39144.6
2024-10-15 00:45:00,Renewable share of generation,35.1
2024-10-15 01:00:00,Renewable share of generation,35.5
2024-10-15 00:45:00,Renewable share of load,27.9
2024-10-15 01:00:00,Renewable share of load,27.7
2024-10-15 01:00:00,Hydro pumped storage consumption,-2721.0
2024-10-15 01:15:00,Hydro pumped storage consumption,-2335.6
2024-10-15 01:00:00,Cross border electricity trading,10086.4
2024-10-15 01:15:00,Cross border electricity trading,10122.2
2024-10-15 01:00:00,Hydro Run-of-River,2690.5
2024-10-15 01:15:00,Hydro Run-of-River,2689.5
2024-10-15 01:00:00,Biomass,4810.8
2024-10-15 01:15:00,Biomass,4813.8
2024-10-15 01:00:00,Fossil brown coal / lignite,12167.3
2024-10-15 01:15:00,Fossil brown coal / lignite,11944.6
2024-10-15 01:00:00,Fossil hard coal,4068.2
2024-10-15 01:15:00,Fossil hard coal,4015.8
2024-10-15 01:00:00,Fossil oil,237.3
2024-10-15 01:15:00,Fossil oil,237.3
2024-10-15 01:00:00,Fossil gas,4126.1
2024-10-15 01:15:00,Fossil gas,4123.4
2024-10-15 01:00:00,Geothermal,15.4
2024-10-15 01:15:00,Geothermal,15.4
2024-10-15 01:00:00,Hydro water reservoir,105.2
2024-10-15 01:15:00,Hydro water reservoir,58.9
2024-10-15 01:00:00,Hydro pumped storage,162.2
2024-10-15 01:15:00,Hydro pumped storage,181.0
2024-10-15 01:00:00,Others,179.7
2024-10-15 01:15:00,Others,179.7
2024-10-15 01:00:00,Waste,1200.4
2024-10-15 01:15:00,Waste,1198.6
2024-10-15 01:00:00,Wind offshore,681.9
2024-10-15 01:15:00,Wind offshore,666.0
2024-10-15 01:00:00,Wind onshore,2989.8
2024-10-15 01:15:00,Wind onshore,2956.7
2024-10-15 01:00:00,Solar,0.0
2024-10-15 01:15:00,Solar,0.0
2024-10-15 01:00:00,Load,42816.3
2024-10-15 01:15:00,Load,42759.6
2024-10-15 01:00:00,Residual load,39144.6
2024-10-15 01:15:00,Residual load,39136.8
2024-10-15 01:00:00,Renewable share of generation,35.5
2024-10-15 01:15:00,Renewable share of generation,35.6
2024-10-15 01:00:00,Renewable share of load,27.7
2024-10-15 01:15:00,Renewable share of load,27.5
2024-10-15 01:15:00,Hydro pumped storage consumption,-2335.6
2024-10-15 01:30:00,Hydro pumped storage consumption,-2215.7
2024-10-15 01:15:00,Cross border electricity trading,10122.2
2024-10-15 01:30:00,Cross border electricity trading,10161.6
2024-10-15 01:15:00,Hydro Run-of-River,2689.5
2024-10-15 01:30:00,Hydro Run-of-River,2690.6
2024-10-15 01:15:00,Biomass,4813.8
2024-10-15 01:30:00,Biomass,4825.4
2024-10-15 01:15:00,Fossil brown coal / lignite,11944.6
2024-10-15 01:30:00,Fossil brown coal / lignite,11919.7
2024-10-15 01:15:00,Fossil hard coal,4015.8
2024-10-15 01:30:00,Fossil hard coal,4005.4
2024-10-15 01:15:00,Fossil oil,237.3
2024-10-15 01:30:00,Fossil oil,237.3
2024-10-15 01:15:00,Fossil gas,4123.4
2024-10-15 01:30:00,Fossil gas,4118.4
2024-10-15 01:15:00,Geothermal,15.4
2024-10-15 01:30:00,Geothermal,15.4
2024-10-15 01:15:00,Hydro water reservoir,58.9
2024-10-15 01:30:00,Hydro water reservoir,55.4
2024-10-15 01:15:00,Hydro pumped storage,181.0
2024-10-15 01:30:00,Hydro pumped storage,179.5
2024-10-15 01:15:00,Others,179.7
2024-10-15 01:30:00,Others,179.6
2024-10-15 01:15:00,Waste,1198.6
2024-10-15 01:30:00,Waste,1196.5
2024-10-15 01:15:00,Wind offshore,666.0
2024-10-15 01:30:00,Wind offshore,679.7
2024-10-15 01:15:00,Wind onshore,2956.7
2024-10-15 01:30:00,Wind onshore,2968.4
2024-10-15 01:15:00,Solar,0.0
2024-10-15 01:30:00,Solar,0.0
2024-10-15 01:15:00,Load,42759.6
2024-10-15 01:30:00,Load,42811.8
2024-10-15 01:15:00,Residual load,39136.8
2024-10-15 01:30:00,Residual load,39163.7
